2014,2,17,19,5,0,0,0,-11.39,50.63,2.196,70.18
2014,2,17,19,10,0,0,0,-11.44,50.99,2.116,74.15
2014,2,17,19,15,0,0,0,-11.39,50.84,2.143,69.03
2014,2,17,19,20,0,0,0,-11.44,50.83,1.999,67.21
2014,2,17,19,25,0,0,0,-11.59,51.17,1.786,65.53
2014,2,17,19,30,0,0,0,-11.66,51.4,2.004,66.5
2014,2,17,19,35,0,0,0,-11.69,51.51,2.105,67.04
2014,2,17,19,40,0,0,0,-11.65,51.45,2.223,66.76
2014,2,17,19,45,0,0,0,-11.64,51.33,2.212,65.34
2014,2,17,19,50,0,0,0,-11.69,51.34,2.311,68.95
2014,2,17,19,55,0,0,0,-11.78,51.55,2.169,70.56
2014,2,17,20,0,0,0,0,-11.79,51.55,1.591,63.64
2014,2,17,20,5,0,0,0,-11.95,52.06,1.224,71.26
2014,2,17,20,10,0,0,0,-11.82,51.8,1.866,61.79
2014,2,17,20,15,0,0,0,-12.1,52.41,1.773,56.78
2014,2,17,20,20,0,0,0,-12.1,52.7,1.743,58.01
2014,2,17,20,25,0,0,0,-12.18,52.74,1.717,57.56
2014,2,17,20,30,0,0,0,-12.24,53.1,1.868,56.76
2014,2,17,20,35,0,0,0,-12.46,53.36,2.05,53.53
2014,2,17,20,40,0,0,0,-12.54,53.94,1.903,58.91
2014,2,17,20,45,0.008,0,0.008,-12.42,53.76,2.401,60.81
2014,2,17,20,50,0,0,0,-12.5,53.77,2.42,55.67
2014,2,17,20,55,0,0,0,-12.7,53.91,1.895,51.99
2014,2,17,21,0,0,0,0,-12.89,54.75,1.714,58.66
2014,2,17,21,5,0,0,0,-12.94,55.16,1.887,64.26
2014,2,17,21,10,0,0,0,-12.76,54.87,2.558,65.51
2014,2,17,21,15,0,0,0,-12.7,54.45,2.329,65.53
2014,2,17,21,20,0,0,0,-12.64,54.42,2.46,66.46
2014,2,17,21,25,0,0,0,-12.69,54.39,2.508,66.64
2014,2,17,21,30,0,0,0,-12.7,54.46,2.313,69.13
2014,2,17,21,35,0,0,0,-12.88,54.76,1.727,69.26
2014,2,17,21,40,0,0,0,-12.91,55.23,1.975,69.33
2014,2,17,21,45,0,0,0,-12.8,55.04,2.521,70.96
2014,2,17,21,50,0,0,0,-12.83,55.02,2.249,75.12
2014,2,17,21,55,0,0,0,-12.91,55.35,1.852,70.74
2014,2,17,22,0,0,0,0,-12.87,55.31,1.437,67.31
2014,2,17,22,5,0.008,0,0.008,-12.79,55.1,2.103,68.94
2014,2,17,22,10,0,0,0,-12.47,54.18,2.846,71.66
2014,2,17,22,15,0,0,0,-12.3,53.26,2.217,76.39
2014,2,17,22,20,0,0,0,-12.1,52.41,3.086,76.12
2014,2,17,22,25,0,0,0,-12.14,52.03,2.723,77.17
2014,2,17,22,30,0,0,0,-12.16,51.91,2.691,77.38
2014,2,17,22,35,0,0,0,-12.2,51.67,2.737,75.56
2014,2,17,22,40,0,0,0,-12.14,50.99,3.048,78.84
2014,2,17,22,45,0,0,0,-12.2,50.86,2.918,82.2
2014,2,17,22,50,0,0,0,-12.34,50.9,1.898,84.4
2014,2,17,22,55,0,0,0,-12.46,51.46,1.719,84.2
2014,2,17,23,0,0,0,0,-12.48,51.88,1.701,78.65
2014,2,17,23,5,0,0,0,-12.15,51.48,1.741,70.52
2014,2,17,23,10,0,0,0,-12.18,50.65,2.116,83.2
2014,2,17,23,15,0,0,0,-12.25,51.11,2.191,78.48
2014,2,17,23,20,0,0,0,-11.87,50.55,2.204,83.1
2014,2,17,23,25,0,0,0,-11.97,49.56,2.151,95
2014,2,17,23,30,0,0,0,-11.98,50.3,2.414,79.74
2014,2,17,23,35,0,0,0,-11.06,47.57,3.128,69.54
2014,2,17,23,40,0,0,0,-11.06,45.74,2.827,70.66
2014,2,17,23,45,0,0,0,-11.04,45.35,2.699,70.12
2014,2,17,23,50,0,0,0,-11.35,46.06,2.529,68.54
2014,2,17,23,55,0,0,0,-11.07,44.75,2.018,68.09
2014,2,18,0,0,0,0,0,-11.56,45.38,1.296,57.4
2014,2,18,0,5,0,0,0,-12.21,47.29,1.472,52.16
2014,2,18,0,10,0,0,0,-12.07,47.56,1.9,65.51
2014,2,18,0,15,0.008,0,0.008,-11.81,46.08,1.797,61.58
2014,2,18,0,20,0.008,0,0.008,-11.81,45.35,1.647,60.9
2014,2,18,0,25,0.255,0,0.255,-12.03,45.83,1.594,60.38
2014,2,18,0,30,0.813,0,0.813,-11.83,45.68,2.236,67.21
2014,2,18,0,35,1.79,0,1.79,-11.96,45.23,2.46,77.78
2014,2,18,0,40,3.061,0,3.061,-12.75,47.04,2.02,80.5
2014,2,18,0,45,3.304,51,2.974,-13.15,49.15,1.946,79.48
2014,2,18,0,50,3.8,191.5,0.779,-13.21,50.3,2.1,64.82
2014,2,18,0,55,9.99,291.4,1.318,-12.73,49.25,2.58,62.18
2014,2,18,1,0,18.85,384.7,2.037,-12.64,49.12,2.942,72.75
2014,2,18,1,5,29.04,450.7,2.886,-11.97,47.42,3.147,63.78
2014,2,18,1,10,41.17,513.5,3.924,-12.13,47.37,2.516,56.62
2014,2,18,1,15,55.59,579.8,5.139,-12.44,48.07,2.164,56.75
2014,2,18,1,20,71.16,638,6.397,-12.29,48.36,3.046,56.51
2014,2,18,1,25,88.2,694.1,7.713,-12.06,47.97,2.505,58.84
2014,2,18,1,30,102.1,716,8.88,-11.81,47.98,2.268,65.16
2014,2,18,1,35,115.4,729.9,9.91,-11.4,47.38,2.638,70.28
2014,2,18,1,40,128.7,742.9,10.78,-11.18,47.03,2.886,71.65
2014,2,18,1,45,143.5,763.7,11.59,-10.91,47.25,3.219,73.46
2014,2,18,1,50,156.1,770.7,12.23,-10.41,46.59,2.718,73.91
2014,2,18,1,55,169.5,781.4,12.88,-9.97,45.86,2.271,79.43
2014,2,18,2,0,184.7,798.9,13.58,-9.47,44.2,2.409,75.4
2014,2,18,2,5,199,812,14.21,-9.07,41.92,2.51,74.52
